user_id,history_item_title,item_title,history_item_id,item_id,history_item_sid,item_sid
A6923,"['5mm Black Plastic LED Holders x50', 'Texas Instruments LM358N LM358 Dual Operational Amplifier DIP8 1 Pack', 'STMicroelectronics UA741CN Operational Amplifier (Pack of 10)']",TOOGOO(R) 10 Pcs AC 125V 6A Amps ON/ON 2 Position DPDT Toggle Switch,"[2549, 2880, 1746]",1780,"['<a_73><b_150><c_215>', '<a_30><b_127><c_83>', '<a_30><b_127><c_134>']",<a_236><b_92><c_36>
A5046,"['AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'VXB UCP204-12 Pillow Block Mounted Bearing, 2 Bolt, 3/4"" Inside Diameter, Set screw Lock, Cast Iron, Inch']","Koch 7640040 Roller Chain Offset Link, 4-Pack, 40","[181, 181, 2779]",414,"['<a_107><b_93><c_0>', '<a_107><b_93><c_0>', '<a_251><b_33><c_91>']",<a_71><b_74><c_245>
A4677,"['The Ghost Meter EMF Sensor', 'The Ghost Meter EMF Sensor', 'MG Chemicals Ferric Chloride Copper Etchant Solution, 4L Liquid Bottle', 'Spectra 360 Electrode Gel - Parker Laboratories - 60g (2oz) Tube - (Pack of 3)']",99% PURE Copper Sulfate Pentahydrate Crystals (2 lb),"[1257, 1257, 896, 70]",3183,"['<a_153><b_238><c_242>', '<a_153><b_238><c_242>', '<a_173><b_150><c_70>', '<a_44><b_4><c_0>']",<a_173><b_24><c_70>
A7499,"['3D Solutech Apple Green 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', '3D Solutech Real Blue 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - ST176BLPLA', '3D Solutech Real Yellow 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', 'eSUN 3D Printer CLEANING Filament 1.75mm Natural 0.1kg for all 1.75mm FDM 3D Printers, 1.75mm Cleaning', '3D Solutech Real Purple 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG)', '3D Solutech Chocolate Brown 3D Printer PLA Filament 1.75MM Filament 2.2 LBS (1.0KG)']","3D Solutech Silver Metal 3D Printer PLA Filament 1.75MM Filament, Dimensional Accuracy +/- 0.03 mm, 2.2 LBS (1.0KG) - PLA175TCMS","[2659, 3522, 3494, 2333, 3442, 3557]",2909,"['<a_223><b_80><c_0>', '<a_223><b_80><c_11>', '<a_223><b_80><c_101>', '<a_91><b_162><c_93>', '<a_223><b_80><c_4>', '<a_223><b_80><c_0>']",<a_223><b_80><c_84>
A5421,['American Terminal E-FFB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects'],American Terminal E-FMB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Male Quick Disconnects,[417],418,['<a_67><b_56><c_2>'],<a_67><b_56><c_0>
A4810,"['Hydrofarm HGPP400 Precision Pruner', 'Hydrofarm HGPP400 Precision Pruner']",Phresh Duct Silencer 8 in x 24 in,"[2599, 2599]",218,"['<a_180><b_84><c_190>', '<a_180><b_84><c_190>']",<a_109><b_74><c_57>
A1999,"['Brute 2632 RED 22"" Diameter x 27-1/4"" Height, 32 gallon Red LLDPE Heavy-Duty Round Container without Lid (6 per Carton)', 'Brute 2632 BLU 22"" Diameter x 27-1/4"" Height, 32 gallon Blue LLDPE Heavy-Duty Round Container without Lid', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)', 'Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)']","Rubbermaid Commercial BRUTE Heavy-Duty Round Waste/Utility Container with Venting Channels, 20-gallon, Gray (FG262000GRAY)","[1175, 3150, 119, 119]",119,"['<a_210><b_69><c_1>', '<a_210><b_69><c_15>', '<a_210><b_156><c_39>', '<a_210><b_156><c_39>']",<a_210><b_156><c_39>
A2537,"['Weldless Bulkhead Fitting', 'Hillman 830506 Stainless Steel 3/8-Inch Flat Washers, 100-Pack, Single', 'IIT 82077 36 Grit 3"" Sanding Discs, 25 Pack', 'Miller Electric 229895 Gage, Wire Metal Sizes', 'Marathon 10"" Rigid Caster with Flat Free Tire', 'Marathon 10"" Swivel Caster with Flat Free Tire', 'Marathon 10"" Rigid Caster with Flat Free Tire', 'Marathon 10"" Swivel Caster with Flat Free Tire', 'WD-40 Multi-Use Product with SMART STRAW&nbsp;SPRAYS 2 WAYS 8 OZ', 'Durham 385-95 Gray Cold Rolled Steel 6 Sections Aerosol Can Caddy, 21-1/2"" Width x 5-1/4"" Height x 3-1/8"" Depth']","Swan 0100003 99% Isopropyl Alcohol Antiseptic Solution, 16 oz. (Pack of 12)","[2436, 1180, 971, 415, 3322, 1258, 3322, 1258, 280, 1135]",1458,"['<a_108><b_248><c_50>', '<a_224><b_209><c_15>', '<a_193><b_196><c_195>', '<a_104><b_251><c_25>', '<a_87><b_64><c_246>', '<a_87><b_64><c_186>', '<a_87><b_64><c_246>', '<a_87><b_64><c_186>', '<a_173><b_197><c_47>', '<a_210><b_36><c_88>']",<a_44><b_122><c_52>
A1775,['SE TL10 10-Piece Test Lead Set with Alligator Clips'],"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",[281],734,['<a_211><b_100><c_25>'],<a_73><b_231><c_56>
A2810,"['Bessey BV-NVJ Multi-Purpose Vise Jaws (Jaws Only)', 'American Terminal E-FFR250N-100 22/18-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects', 'American Terminal E-FFB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects', 'American Terminal E-FMB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Male Quick Disconnects', 'American Terminal E-FMR250N-100 22/18-Gauge Economy Nylon Fully-Insulated Male Quick Disconnects']",American Terminal E-FFB250N-100 16/14-Gauge Economy Nylon Fully-Insulated Female Quick Disconnects,"[33, 58, 417, 418, 1452]",417,"['<a_193><b_97><c_87>', '<a_67><b_56><c_17>', '<a_67><b_56><c_2>', '<a_67><b_56><c_0>', '<a_67><b_56><c_9>']",<a_67><b_56><c_2>
A2024,"['Devcon Epoxy Bathtub Repair Kit (Almond & White)', 'Dynarex 2513 SafeTouch Nitrile Exam Gloves, Non-Latex, Powder Free, Large, Blue (Pack of 100)', 'Fenix Remote Switch (TK12, TA20, TA21)', 'Hi-Lift Jack ORB Off-Road Base', 'Bissell 9595A CleanView Bagless Vacuum with OnePass']","Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear","[1957, 780, 2860, 847, 570]",57,"['<a_117><b_198><c_235>', '<a_44><b_9><c_196>', '<a_236><b_158><c_27>', '<a_87><b_174><c_86>', '<a_24><b_132><c_34>']",<a_165><b_247><c_68>
A6081,"['SharkBite 22223-0000LFA Ball Valve 1 Inch x 1 Inch, Water Valve Shut Off, Push-to-Connect, PEX, Copper, CPVC, PE-RT', '5 Pcs Dual Row 5 Position Screw Terminal Strip 600V 15A', '5pcs 6x8cm Double-Side Prototype PCB Universal Printed Circuit Board', 'Pexflow 405P012-NL Full Port PEX Barb Ball Valve Water Shut Off with Drain, 1/2"", Brass', 'URBEST(R)400V 10A 8 Postions Pre Insulated Terminal Barrier Strip Red /Black 4 Pcs']",Seek Thermal Compact Imager for iOS-Apple,"[690, 1190, 1753, 2101, 1341]",1466,"['<a_108><b_252><c_21>', '<a_73><b_87><c_52>', '<a_73><b_168><c_236>', '<a_108><b_104><c_128>', '<a_67><b_136><c_0>']",<a_36><b_64><c_122>
A2786,"['General Hydroponics PH Test Kit, 1-Ounce', 'General Hydroponics PH Test Kit, 1-Ounce', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","iPower 4 Inch 190 CFM Duct Inline Fan with 4"" Carbon Filter 8 Feet Ducting Combo for Grow Tent Ventilation","[944, 944, 181, 181]",3387,"['<a_94><b_166><c_170>', '<a_94><b_166><c_170>', '<a_107><b_93><c_0>', '<a_107><b_93><c_0>']",<a_109><b_74><c_60>
A4655,"['500 qty 3/8"" Inch Steel Shot Slingshot Ammo Balls', 'TACFUN 1/2"" x28 Thread Steel Crush Washer (pack of 10) for .223']","2 Pack Kydex Plastic Sheet Black 12"" X 12"" X 1/16"" (0.060"")","[2049, 2800]",2856,"['<a_71><b_207><c_11>', '<a_158><b_105><c_200>']",<a_68><b_151><c_77>
A181,"['Amprobe TL35B Test Leads with Alligator Clips', 'GORILLA PVC R08000 Pvc Glue 8 OZ, Clear', 'Duck Brand 240201 MAX Strength Duct Tape, 1.88 Inches by 45 Yards, Silver, Single Roll', 'HH-66 PVC Vinyl Cement Glue with Brush 8oz', 'Pratt Plus ST.I-15V.20 Polyethylene Standard Bundling Cast Stretch Wrap, 2000\' Length x 15"" Width x 8.1 microns Thick, Clear', 'Gorilla Super Glue Gel, 15 Gram, Clear', 'Gorilla Crystal Clear Duct Tape, 1.88&rdquo; x 9 yd, Clear, (Pack of 1)', 'URBEST 530 Pcs 2:1 Heat Shrink Tubing Tube Sleeving Wrap Cable Wire 5 Color 8 Size']",Shop-Vac 9067200 Type I 10-14-Gallon High Efficiency Disposable Collection Filter Bag 2-Pack,"[715, 716, 228, 717, 503, 172, 175, 176]",714,"['<a_211><b_68><c_182>', '<a_233><b_52><c_47>', '<a_202><b_161><c_137>', '<a_233><b_191><c_166>', '<a_68><b_147><c_125>', '<a_165><b_52><c_74>', '<a_202><b_52><c_97>', '<a_17><b_80><c_8>']",<a_24><b_29><c_6>
A6579,"['MG Chemicals Ferric Chloride Copper Etchant Solution, 4L Liquid Bottle', 'uxcell 2 Pcs K Type 500C Wire Lead Measuring Thermocouple Sensor 1M 3.3Ft', 'Dodolight Digital Dual Two Channel 2 K-Type Thermometer Thermocouple Sensor 1300 2372']","#1 Best Quality Wood Screw Assortment Kit, 240 Pieces","[896, 3492, 3012]",923,"['<a_173><b_150><c_70>', '<a_211><b_216><c_25>', '<a_158><b_22><c_230>']",<a_224><b_63><c_35>
A1510,"['microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)', 'RioRand 400 Pcs, 16 Value Resistor Kit (10 Ohm - 1M Ohm)', 'sunkee 12 Value (1uf-470UF) 120 pcs Electrolytic Capacitors kit,50V1UF,each 10 pcs', 'E-Projects EPC-103 16 Value Resistor Kit, 10 Ohm - 1M Ohm (Pack of 400)', 'Torin Big Red Hydraulic Bottle Jack, 50 Ton Capacity', 'PrimeTrendz 8"" (Inch) Impulse Heat Sealer - Cellophane Bag Sealer.', 'uxcell 10Pcs Common Cathode 10 Pin 1 Bit 0.5"" Red LED Display Digital Tube', 'Addicore 74HC595 8-bit Shift Register w/ 3-State Output Registers (5pcs)']",TOOGOO(R) 10 Pcs AC 125V 6A Amps ON/ON 2 Position DPDT Toggle Switch,"[734, 2612, 1814, 1601, 381, 1860, 2847, 2848]",1780,"['<a_73><b_231><c_56>', '<a_73><b_56><c_108>', '<a_236><b_183><c_138>', '<a_73><b_56><c_30>', '<a_87><b_37><c_190>', '<a_170><b_171><c_57>', '<a_73><b_208><c_4>', '<a_30><b_140><c_89>']",<a_236><b_92><c_36>
A4554,"['Concord Blades GCD045FCP 4.5 Inch Double Row Diamond Cup Wheel with 5/8""-11 Thread', 'Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack']","Neiko 11108A 4.5&rdquo; x 7/8-Inch Aluminum Oxide Flap Disc, 80 Grit | Flat Type #27 | 10-Pack","[761, 341]",341,"['<a_193><b_229><c_161>', '<a_193><b_5><c_106>']",<a_193><b_5><c_106>
A4702,"['Rescue Tape RT1000201202USCO', 'Rescue Tape RT1000201202USCO', 'Bissell Zing Bagged Canister Vacuum, Maroon, 4122 - Corded', 'X-Treme Tape TPE-XZLCLR Silicone Rubber Self Fusing Tape, 1"" x 10\', Triangular, Clear']","XFasten Professional Aluminum Foil Tape, 3.6 mil, 2 Inches x 55 Yards HVAC Tape","[116, 116, 725, 950]",1527,"['<a_202><b_62><c_182>', '<a_202><b_62><c_182>', '<a_197><b_33><c_216>', '<a_202><b_198><c_218>']",<a_202><b_232><c_177>
A519,"['Anytime Tools 48 pc HEAT SHRINK TUBING WRAP SLEEVES ASSORTED SIZES and COLORS', 'Highland (9002900) Fat Strap Bungee Cord Assortment - 6 Piece', 'Permatex 80050 Clear RTV Silicone Adhesive Sealant, 3 oz', 'Anytime Tools 48 pc HEAT SHRINK TUBING WRAP SLEEVES ASSORTED SIZES', 'Seville Classics Commercial NSF Stainless Steel Top Worktable 49 x 24 inches', 'Neiko 53100A 4-Inch Pegboard Hooks and Organizer Assortment | 50-Piece Value Pack', 'IIT 78000 Mini Table Vice']","Super Glue 15187 Super Glue, 12-Pack","[1623, 512, 45, 399, 1653, 849, 1654]",114,"['<a_228><b_187><c_149>', '<a_71><b_81><c_211>', '<a_244><b_4><c_183>', '<a_228><b_187><c_137>', '<a_109><b_106><c_6>', '<a_71><b_2><c_237>', '<a_159><b_27><c_133>']",<a_165><b_214><c_252>
A6533,['Texas Instruments SN74HC595 74HC595 74HC595N 8-Bit Shift Registers With 3-State Output Registers DIP16 1 Piece'],50 Pcs 16.000MHz AT49S 20PF DIP Quartz Crystal Oscillator,[3079],2958,['<a_30><b_140><c_48>'],<a_30><b_38><c_253>
A5712,"['First Aid Only 4"" X 4"" Water Jel Burn Dressing, Sterile (Pack of 3)', 'First Aid Only Scissors & Metal Forcep Pack', 'Pac-Kit by First Aid Only 5-600 Sterile Stretch Gauze Bandage, 4 yds Length x 2"" Width', 'Pac-Kit by First Aid Only 13-125 First Aid/Burn Cream, 0.9 gm Packet (Box of 25)']","First Aid Only Splinter Out, 10 Per Box","[1442, 244, 480, 2785]",2793,"['<a_44><b_131><c_128>', '<a_180><b_43><c_72>', '<a_122><b_179><c_121>', '<a_44><b_227><c_40>']",<a_44><b_124><c_167>
A5114,"['Uxcell a11111600ux0214 10W 10 Ohm 5% Winding Ceramic Cement Power Resistor, x 5', 'Uxcell a10081700ux0008 20pcs 1mm Twisted Drilling Bit Tip for Electric Drill (Pack of 20)', 'LHI XT-60 XT60 Male Female Bullet Connectors Plugs for RC Lipo Battery', 'SOLOOP 100pcs Red Assorted Insulated Female&Male Bullet Butt Connector wire Crimp Terminals']","SE 8436MVC 3"" Universal Table Vise","[2780, 3311, 2484, 1454]",1415,"['<a_73><b_39><c_149>', '<a_193><b_117><c_135>', '<a_158><b_105><c_147>', '<a_67><b_13><c_174>']",<a_193><b_37><c_133>
A5806,"['Packard C230B 2 Pole 30 Amp Contactor, 120 Voltage Coil', 'Supco 90290 General Purpose Fan Relay, 4 A Load Current, 24 V Coil Voltage, Single Pole Single Throw Contacts']",TEMCo Dual Run Capacitor RC0102-35/5 mfd 370 V 440 V VAC volt 35+5 uf AC Electric Motor HVAC,"[81, 949]",3072,"['<a_236><b_82><c_221>', '<a_236><b_237><c_186>']",<a_236><b_231><c_3>
A5711,"['500 qty 3/8"" Inch Steel Shot Slingshot Ammo Balls', 'First Aid Only 4"" X 4"" Water Jel Burn Dressing, Sterile (Pack of 3)', 'GT-5000 (3 strips) Grip Tape for guns, cell phones, cameras, knives, tools - makes anything""Grippy"".', 'First Voice TS-3183 Sterile Self-Adherent Stretch Sensi-Wrap Bandage, 5 yds Length x 3"" Width (Pack of 10)']","3M Vetbond Tissue Adhesive, 3ml Bottles w/MSDS","[2049, 1442, 143, 1532]",192,"['<a_71><b_207><c_11>', '<a_44><b_131><c_128>', '<a_122><b_225><c_182>', '<a_122><b_11><c_238>']",<a_99><b_241><c_165>
A3032,['1 X Hydrometer - Triple Scale'],"microtivity IL188 5mm Assorted Clear LED w/Resistors (8 Colors, Pack of 80)",[96],734,['<a_94><b_95><c_39>'],<a_73><b_231><c_56>
A1618,"['DEWALT DCS16200 2-Inch by 16 Gauge Finish Nail (2,500 per Box)', 'BOSTITCH BT1350B-1M 2-Inch 18-Gauge Brads, 1000 per Box, Coated']",Dap 18370 Self-Leveling Concrete 3.0 Sealant 9.0-Ounce,"[447, 363]",517,"['<a_42><b_33><c_21>', '<a_42><b_244><c_20>']",<a_244><b_59><c_105>
A1415,['Uxcell a12081600ux0477 12 mm Diameter 5 Piece DC 5V 2 Terminals Electronic Continuous Sound Buzzer'],"Gorilla 5000408  Original Gorilla Glue, Waterproof Polyurethane Glue, 4 ounce Bottle, Brown",[1821],257,['<a_73><b_233><c_141>'],<a_165><b_107><c_20>
A1776,"['Fluke TP1 Slim-Reach Flat Blade Test Probe with Stainless Steel Tip, 1000V Voltage, 10A Current', 'Push-On Alligator Clips for Test Leads', 'Etekcity Lasergrip 1080 Non-Contact Digital Laser Infrared Thermometer Temperature Gun -58~1022 (-50550), Yellow and Black', 'ULLK2 - Ullman Devices Corp Rectangular Inspection Mirror']",ULLK2 - Ullman Devices Corp Rectangular Inspection Mirror,"[388, 758, 338, 1308]",1308,"['<a_211><b_102><c_167>', '<a_211><b_133><c_85>', '<a_107><b_90><c_50>', '<a_180><b_90><c_90>']",<a_180><b_90><c_90>
A4071,['Wixey WR25 Mini Digital Height Gauge'],"Lake Charles Manufacturing 201A5 Plastic Test Tubes with Caps, Clear (Pack of 10)",[970],988,['<a_104><b_25><c_13>'],<a_94><b_61><c_246>
A1939,"['O1 Tool Steel Round Rod, Annealed/Precision Ground, ASTM A681, 0.359375"" Diameter, 36"" Length']",Wilton 11743 3-Inch Low Profile Drill Press Vise,[886],2812,['<a_17><b_200><c_15>'],<a_193><b_53><c_30>
A3711,"['Marrywindix 6pcs ESD Precision Anti-Static Tweezers, Tweezers Stainless Steel Tweezers with a Bag for Electronics Jewelry-Making Repairing', '304 Stainless Steel Round Rod, Unpolished (Mill) Finish, Annealed, AMS 5639/ASTM A276/AMS QQ-S 763/ASTM A276, 0.625"" Diameter, 60"" Length']","304 Stainless Steel Round Rod, Unpolished (Mill) Finish, Annealed, AMS 5639/ASTM A276/AMS QQ-S 763/ASTM A276, 0.3125"" Diameter, 48"" Length","[145, 1125]",1127,"['<a_17><b_14><c_32>', '<a_17><b_120><c_238>']",<a_17><b_120><c_1>
A3365,"['Fluke Networks 26200900 Pro3000 Tone Generator with ABN Clips and RJ11 Plug', 'Signstek 3 1/2 6802 II Dual Channel Digital Thermometer -58&deg;F~1022&deg;F(-50~1300&deg;C) with 2 K-Type Thermocouple Sensor Probe', 'Pack of 12 Double Sided Plated-through Holes (THP) 2""x1.34"" 250hole Epoxy Fiber Pitch 0.1"" (Veroboard)', 'Huhushop(TM) white 0.96"" I2C IIC SPI Serial 128X64 OLED LCD LED Display Module For Arduino', 'Neiko 10197A Titanium Step Drill Bit Set, High Speed Steel | 5-Piece Set | Total 50 Sizes', 'Gino Development 09-0123 TruePower Variable Dial Router Speed Controller for Duct and Inline Fans']","PrimeTrendz 8"" (Inch) Impulse Heat Sealer - Cellophane Bag Sealer.","[754, 866, 3329, 3507, 248, 2903]",1860,"['<a_197><b_35><c_191>', '<a_211><b_155><c_124>', '<a_73><b_213><c_38>', '<a_158><b_212><c_208>', '<a_224><b_237><c_164>', '<a_109><b_130><c_34>']",<a_170><b_171><c_57>
A6440,"['RiteBrew Rubber Stopper - Size 10 - Drilled', 'American Educational Clear Borosilicate Glass 1000mL Bomex Filtering Flask']","Karter Scientific Glass Flask 5 Piece Set, Narrow Mouth Erlenmeyer, Borosilicate 3.3 Glass - 50ml, 150ml, 250ml, 500ml, 1L, 213B2","[1324, 2820]",1956,"['<a_14><b_216><c_46>', '<a_94><b_242><c_43>']",<a_94><b_26><c_15>
A5691,['Propylene Glycol 1 Quart - USP - KOSHER - PURE'],TapeCase 3431 0.75in X 5yd Yellow Reflective Tape (1 Roll),[1482],1227,['<a_150><b_98><c_251>'],<a_68><b_121><c_203>
A4648,"['TruePower 04-0446 Stainless Steel Digital Vernier Caliper with Inch Fractions/Decimal SAE/Metric Unit Display & Conversion, 6']","TruePower 04-0446 Stainless Steel Digital Vernier Caliper with Inch Fractions/Decimal SAE/Metric Unit Display & Conversion, 6",[2501],2501,['<a_104><b_186><c_115>'],<a_104><b_186><c_115>
A5968,"['HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Orange', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Yellow', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Blue', 'HATCHBOX 2 Spool 3D Printer Filament Tabletop Wall Mount Rack', 'Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)', '30 Bearing 608ZZ 8x22x7 Shielded Greased Miniature Ball Bearings']",Inland 1.75mm Blue PLA 3D Printer Filament - 1kg Spool (2.2 lbs),"[1573, 1851, 50, 2771, 2979, 1597]",2932,"['<a_223><b_198><c_214>', '<a_223><b_198><c_9>', '<a_223><b_198><c_36>', '<a_223><b_29><c_180>', '<a_158><b_72><c_88>', '<a_251><b_44><c_109>']",<a_158><b_72><c_219>
A5897,"['Gorilla 2 Part Epoxy, 5 Minute Set, .85 ounce Syringe, Clear', 'SainSmart 3D ABS-1KG-1.75-WHT ABS 3D Printer Filament, Dimensional Accuracy +/- 0.05 mm, 1 kg Spool, 1.75 mm, White', 'SainSmart Wood-LightBrown-1KG1.75 3D Printer Wood Filament 1 kg (1.75 mm Light Brown)', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Silver']","BuildTak 3D Printing Build Surface, 6.5"" x 10"" Rectangle, Black (Pack of 3)","[57, 1694, 3401, 2507]",3662,"['<a_165><b_247><c_68>', '<a_223><b_66><c_191>', '<a_223><b_85><c_4>', '<a_223><b_198><c_173>']",<a_223><b_184><c_28>
A7047,"['Iliving Commercial Fiberglass Fire-Resistant Trash Can, 7 Quart or 1.75 gal, Rectangular, Beige', 'AcuRite 00613 Humidity Monitor with Indoor Thermometer, Digital Hygrometer and Humidity Gauge Indicator']","Schaeffer Manufacturing 02937590-012S Supreme Gear Lube SAE 75W-90, 1 quart","[2197, 182]",2174,"['<a_210><b_201><c_44>', '<a_107><b_93><c_0>']",<a_173><b_128><c_25>
A3190,['Neiko 01409A Electronic Digital Caliper with Extra Large LCD Screen | 0 - 12 Inches | Inch/Fractions/Millimeter Conversion'],"Swordfish 31170 Lynch Pin Assortment Kit, 50 Piece",[84],1736,['<a_104><b_186><c_66>'],<a_71><b_100><c_245>
A752,"['Gardner Bender Available DS-110N 1-Pound Duct Seal Compound, Gray Green', 'DEWALT DW8062B5 4-1/2-Inch by 0.045-Inch Metal and Stainless Cutting Wheel, 7/8-Inch Arbor, 5-Pack', 'Remington Industries 18SNSP Magnet Wire, Enameled Copper Wire, 18 AWG, 1.0 lb, 201\' Length, 0.0415"" Diameter, Red', 'MARS - Motors & Armatures 12905 370V Oval 5 Micro-Farads Motor Run Capacitor', 'SE 612FS 12"" Stainless Steel Self-Locking Straight Forceps', 'Hot Max 27050 Tap Magic Cutting Fluid, 4 oz.', 'Polycarbonate Tubing, 1/2"" ID x 5/8"" OD x 1/16"" Wall, Clear Color 24"" L', 'Eaton Weatherhead 3750X4 Brass CA360 Fitting, Street Tee, 1/4""NPT Female x NPT Male x NPT Female', 'Intermatic K4121C 120-Volt Stem Mount Thermal Photocontrol', 'Gardner Bender 07315001126 LTB-400 Liquid Electrical Tape, Easy-on, Waterproof, Indoor/Outdoor Use, 4 Oz. Jar, Black, Bottle']",BQLZR M4 Stainless Steel 304 Hook & Eye Turnbuckle Wire Rope Tension Pack Of 5,"[1891, 831, 1781, 2040, 310, 74, 2041, 2042, 1208, 23]",649,"['<a_170><b_49><c_33>', '<a_193><b_42><c_1>', '<a_251><b_228><c_6>', '<a_236><b_110><c_209>', '<a_42><b_225><c_133>', '<a_173><b_93><c_136>', '<a_228><b_194><c_109>', '<a_158><b_147><c_66>', '<a_109><b_173><c_3>', '<a_202><b_100><c_73>']",<a_17><b_118><c_175>
A7598,['Kamo 2pcs Cartridge Heater for 3D Printer (24V/40W)'],HATCHBOX 2 Spool 3D Printer Filament Tabletop Wall Mount Rack,[3369],2771,['<a_158><b_172><c_227>'],<a_223><b_29><c_180>
A4318,"['XYZprinting da Vinci 1.0 AiO All-in-One 3D Printer (Scan/Edit/Print)', 'HATCHBOX 2 Spool 3D Printer Filament Tabletop Wall Mount Rack', 'SE 82331TF 30-Piece Set of Titanium-Coated Diamond Burrs, Grits 120-150', 'NinjaFlex TPU Flexible Filament 1.75mm 50g Midnight (black)', 'HATCHBOX PLA 3D Printer Filament, Dimensional Accuracy +/- 0.03 mm, 1 kg Spool, 1.75 mm, Brown', 'MG Chemicals PETG 3D Printer Filament, 1.75 mm, 0.5 kg, White', 'Filabot TCBL1 Taulman Clear t-glase Filament, 1.75 mm, Black', 'Inland 1.75mm Gray PLA 3D Printer Filament - 1kg Spool (2.2 lbs)']",Signstek 3D Printer MK2 MK3 Heated Bed Tempered Borosilicate Glass Plate 213x200x3mm,"[299, 2771, 1255, 3478, 3456, 3133, 1889, 2979]",2151,"['<a_91><b_95><c_158>', '<a_223><b_29><c_180>', '<a_193><b_203><c_191>', '<a_223><b_242><c_201>', '<a_223><b_198><c_219>', '<a_223><b_126><c_21>', '<a_223><b_143><c_162>', '<a_158><b_72><c_88>']",<a_91><b_115><c_103>
